ACC #,CUSTOMER NAME ,SEQ
MOD001,GOLF CLUB MODDERFONTEIN ,68
EAT076,EAT FRESH TRUCKS AND BUSSES,69
TSA421,TSAFRIKA - AEL - ISAP                                            ,70
TSA303,TSAFRICA - IMPROCHEM HEAD OFFICE,71
SAE029,SA EMERGENCY CARE                                                ,72
TSA353,TSAFRICA - RESALE - IMPROCHEM TSA,73
REE256,REEF -  GENERIC STEPHANUTTI STOCKS                               ,74
TSA389,TSAFRIKA - RESALE - CHEMSERVE                                    ,75
BLU148,BLUE DOLPHIN CATERERS                                            ,76
CUL024,THE CULINARY CO. VAL BONNE COUNTRY ESTATE                        ,77
,,
,,
Id,Location Name,Sequence,Route Name,Latitude,Longtitude
LAP023,La Marina Foods,1,EASTRAND FINAL ROUTE,-26.1089436441789,28.1434643268585
TSA422,The Platform,2,EASTRAND FINAL ROUTE,-26.1113569497315,28.1425094604492
TSA421,ISAP,3,EASTRAND FINAL ROUTE,-26.0945807965139,28.1651017069817
TSA292,ABB Head Offfice Longmeadow,4,EASTRAND FINAL ROUTE,-26.1088954739003,28.1388294696808
TSA312,Unitrans,5,EASTRAND FINAL ROUTE,-26.1076334055281,28.1335723400116
CGA145,Nestle Longmeadow,6,EASTRAND FINAL ROUTE,-26.1086955670318,28.1325960159302
CRO007,Crown National Trading ,7,EASTRAND FINAL ROUTE,-26.108813584381,28.1293022632599
THE037,The Catering Lark,8,EASTRAND FINAL ROUTE,-26.1331563298813,28.1515055894852
STA006,ST ANNE'S HOME FOR AGED WOMEN,9,EASTRAND FINAL ROUTE,-26.1417478091879,28.1515699625015
RED090,Red Door Cafe,10,EASTRAND FINAL ROUTE,-26.1488988666866,28.1533187627792
INT130,In the Kitchen Regent Insurance,11,EASTRAND FINAL ROUTE,-26.159860563023,28.1584632396698
SOD215,Sodexo - Avon Justine Pty Ltd,12,EASTRAND FINAL ROUTE,-26.1483595429458,28.1847059726715
CGA310,Nedbank Meadowdale,13,EASTRAND FINAL ROUTE,-26.1553777798284,28.1674861907959
TSA293,TS Africa Murrey and Roberts,14,EASTRAND FINAL ROUTE,-26.1759966745626,28.1350207328796
GER003,Gerald Fitzpatrick House,15,EASTRAND FINAL ROUTE,-26.1898633277154,28.0677965283394
SAC003,Sacred Heart College,16,EASTRAND FINAL ROUTE,-26.1740493129642,28.0747716606127
UNI095,Union of Jewish Women,17,EASTRAND FINAL ROUTE,-26.1760869419171,28.0650097131729
FED1107,King Edward VIlI School,18,EASTRAND FINAL ROUTE,-26.1734017862238,28.0619663650512
STJ009,St John's College,19,EASTRAND FINAL ROUTE,-26.1767669537411,28.0551499128342
RES033,The Residence Boutique Hotel,20,EASTRAND FINAL ROUTE,-26.1649955696626,28.0596962571144
HOU072,Houghton Primary School,21,EASTRAND FINAL ROUTE,-26.1676677058987,28.0651491880417
HOU062,Houghton Golf Club,22,EASTRAND FINAL ROUTE,-26.1619622597366,28.0709213018417
USU002,The Usual,23,EASTRAND FINAL ROUTE,-26.1584762632884,28.076368868351
BRO094,Brontos Norwood,24,EASTRAND FINAL ROUTE,-26.1596077790801,28.0762481689453
ONG001,47 On Grant,25,EASTRAND FINAL ROUTE,-26.1598677854134,28.0761489272118
HOS034,Hospice Association Of The Witwatersrand,26,EASTRAND FINAL ROUTE,-26.1631334637522,28.0836537480354
GAR008,Gary Friedman Catering,27,EASTRAND FINAL ROUTE,-26.1557389928788,28.0824079785347
SMO024,Smollan Properties,28,EASTRAND FINAL ROUTE,-26.1550147870278,28.0860764741233
CAP748,Capitol Caterers Healthcare,29,EASTRAND FINAL ROUTE,-26.1512535634651,28.0870950222015
NUS003,Nussbaums Kosher Butchery,30,EASTRAND FINAL ROUTE,-26.1482680502782,28.0867409706116
EUR038,Oakland's Shopping Centre,31,EASTRAND FINAL ROUTE,-26.1462600089332,28.0640012025833
THE694,The Green House HQ,32,EASTRAND FINAL ROUTE,-26.1361422295642,28.0695694684982
SET006,Ayesha Maasdorp,33,EASTRAND FINAL ROUTE,-26.132621749461,28.0720746517181
BLU176,Blue Fig Catering Sasfin,34,EASTRAND FINAL ROUTE,-26.1314851559307,28.0714738368988
FAI021,Genesis Centre,35,EASTRAND FINAL ROUTE,-26.147434982163,28.0984407663345
SAN151,Sandringham Gardens,36,EASTRAND FINAL ROUTE,-26.1429035512224,28.1084270281028
RAN005,Rand Aid,37,EASTRAND FINAL ROUTE,-26.1248744501115,28.1027408240508
NHL005,NHLS - Sandringham,38,EASTRAND FINAL ROUTE,-26.1334790033651,28.1158268451691
TOT079,Total Senderwood,39,EASTRAND FINAL ROUTE,-26.1500256600302,28.1239512562752
MUG074,Greenstone Mall,40,EASTRAND FINAL ROUTE,-26.1214768761357,28.1396555900574
TSA439,Hatch,41,EASTRAND FINAL ROUTE,-26.1118627260175,28.1478041410446
EAS063,East Lodge,42,EASTRAND FINAL ROUTE,-26.12538,28.1485
MCC004,McCarthy Toyota Edenvale Longmeadow,43,EASTRAND FINAL ROUTE,-26.1182497696418,28.1378316879272
CGA129,Merck Longmeadow,44,EASTRAND FINAL ROUTE,-26.1177777376388,28.13616335392
LAK060,Lakeside Service ,45,EASTRAND FINAL ROUTE,-26.0989478861774,28.1510174274445
THE475,The Sisonke Partnership ???,46,EASTRAND FINAL ROUTE,-26.1019924677784,28.1322848796844
EAT062,Triton Express,47,EASTRAND FINAL ROUTE,-26.1005713517364,28.1356430053711
EJO009,Lafarge Industries SA,48,EASTRAND FINAL ROUTE,-26.1051020021355,28.142294883728
MOD001,Modderfontein Golf Club,49,EASTRAND FINAL ROUTE,-26.1013613980405,28.1627386808395
EAT076,Eatfresh Man Truck and Bus,50,EASTRAND FINAL ROUTE,-26.1014673794558,28.1646645069122
TSA303,Improchem Head Offcie,51,EASTRAND FINAL ROUTE,-26.090430344542,28.1510496139526
SAE029,SA Emergency Care Training Centre,52,EASTRAND FINAL ROUTE,-26.0897269451715,28.1507867574692
REE256,Protec Park,53,EASTRAND FINAL ROUTE,-26.0771083985493,28.1892228126526
TSA389,TSafrica - Resale - Chemserve,54,EASTRAND FINAL ROUTE,-26.0728778214925,28.1854462623596
BLU148,Blue Dolphin Caterers,55,EASTRAND FINAL ROUTE,-26.0630572824094,28.1788051128387
CUL024,The Culinary  CO. Val Bonne Country Estate,56,EASTRAND FINAL ROUTE,-26.0644354842753,28.1229829788208
